[Frames]
9	10	Fixer_N24D	2	0	11400	1900
9	10	Fixer_N28D	2	0	13200	2000
9	10	Fixer_N20M	2	1	25600	2500
9	10	Fixer_N24M	2	1	28000	2400
9	10	Fixer_N28M	2	1	30000	2300
9	10	Fixer_N20MD	2	1	20000	2700
9	10	Fixer_N24MD	2	1	22800	2600
9	10	Fixer_N28MD	2	1	25800	2500
9	10	Monbird_ST700	2	0	20000	1800
9	10	Monbird_ST730	2	0	22000	1700
9	10	Monbird_ST760	2	0	25000	1600
9	10	Monbird_ST790	2	0	29000	1500
9	10	Monbird_ST700S	2	1	40000	2300
9	10	Monbird_ST730S	2	1	45000	2200
9	10	Monbird_ST760S	2	1	52000	2100
9	10	Monbird_ST790S	2	1	64000	2000
9	10	Monbird_ST860	4	0	69000	1600
9	10	Monbird_ST880	4	0	75000	1500
9	10	Monbird_ST860B	4	1	150000	2100
9	10	Monbird_ST880B	4	1	180000	2000
9	10	Monbird_ST900	4	1	110000	2300
9	10	Monbird_ST930	4	1	140000	2200
9	10	Monbird_ST960	4	1	170000	2100
9	10	Monbird_ST990	4	1	200000	2000
9	10	Fixer_Z100	3	0	16000	2000
9	10	Fixer_Z140	3	0	17500	1900
9	10	Fixer_Z180	3	0	20000	1800
9	10	Fixer_Z100D	3	0	14000	2200
9	10	Fixer_Z140D	3	0	15800	2100
9	10	Fixer_Z180D	3	0	17000	2000
9	10	Fixer_Z100M	3	1	32000	2500
9	10	Fixer_Z140M	3	1	35000	2400
9	10	Fixer_Z180M	3	1	40000	2300
9	10	Fixer_Z100MD	3	1	28000	2700
9	10	Fixer_Z140MD	3	1	31000	2600
9	10	Fixer_Z180MD	3	1	33000	2500
10	10	Start_H	0	0	8000	2200
10	10	Start_HS	0	1	15000	2700
10	10	Start_K	1	0	9000	2400
10	10	Start_KS	1	1	17000	2900
10	10	Start_A	2	0	14000	1700
10	10	Start_AS	2	1	26500	2200
10	10	Start_B	3	0	20000	1700
10	10	Start_BS	3	1	37000	2200
10	10	Start_T	4	0	40000	1700
10	10	Start_TS	4	1	76000	2200
10	10	Monbird_STK	4	1	250000	1900
10	10	Monbird_STB	2	1	80000	1900
[END]
[Forks]
0	3	Start_R300	0	0	0	0	3870	1300
0	3	Start_R310	0	0	0	0	3940	1280
0	3	Start_R320	0	0	0	0	3990	1260
1	4	Start_R330	0	0	0	0	3930	1240
1	4	Start_R340	0	0	0	0	4000	1220
1	4	Start_R350	0	0	0	0	4120	1200
2	5	Start_R360	0	0	0	0	4000	1180
2	5	Start_R370	0	0	0	0	4130	1150
2	5	Start_HT1_30	1	0	30	0	5800	2400
2	5	Start_HT1_32	1	0	32	0	5900	2400
2	5	Start_HT1_35	1	0	35	0	6000	2400
3	6	Start_R380	0	0	0	0	3900	1125
3	6	Start_R390	0	0	0	0	4000	1100
3	6	Start_HT1_36	1	0	36	0	5850	2400
3	6	Start_HT1_40	1	0	40	0	5990	2400
3	6	Start_E1_40	1	1	40	0	8800	2200
3	6	Start_E1_45	1	1	45	0	9000	2200
3	6	Start_E1_50	1	1	50	0	9300	2200
4	7	Start_R400	0	0	0	0	3700	1100
4	7	Start_R410	0	0	0	0	3800	1080
4	7	Start_R420	0	0	0	0	3990	1060
4	7	Start_HT2_40	1	0	40	0	7400	2400
4	7	Start_HT2_45	1	0	45	0	7650	2400
4	7	Start_HT2_50	1	0	50	0	8000	2400
4	7	Start_E1_55	1	1	55	0	8900	2200
4	7	Start_E1_60	1	1	60	0	9200	2200
4	7	Start_LO_80	1	2	80	0	16000	2000
4	7	Start_LO_90	1	2	90	0	20000	2000
5	8	Start_R430	0	0	0	0	3800	1040
5	8	Start_R440	0	0	0	0	3900	1020
5	8	Start_R450	0	0	0	0	4000	1000
5	8	Start_HT2_55	1	0	55	0	8000	2400
5	8	Start_HT2_60	1	0	60	0	8400	2400
5	8	Start_HT2_65	1	0	65	0	9000	2400
5	8	Start_HT2_70	1	0	70	0	9490	2400
5	8	Start_HT2_70B	1	0	70	1	12000	2400
5	8	Start_E2_60	1	1	60	0	10000	2200
5	8	Start_E2_65	1	1	65	0	10800	2200
5	8	Start_E2_70	1	1	70	0	11990	2200
5	8	Start_LO_100	1	2	100	0	20000	2000
5	8	Start_LO_110	1	2	110	0	22200	2000
5	8	Start_LO_120	1	2	120	0	25000	2000
5	8	Monbird_LO_120	1	2	120	1	30000	2000
5	8	Monbird_LO_130	1	2	130	1	34000	2000
5	8	Monbird_LO_140	1	2	140	1	40000	2000
6	9	Start_R460	0	0	0	0	4000	980
6	9	Start_R470	0	0	0	0	4200	950
6	9	Start_HT3_70	1	0	70	0	9000	2400
6	9	Start_HT3_75	1	0	75	0	9400	2400
6	9	Start_E2_75	1	1	75	0	11000	2200
6	9	Start_E2_80	1	1	80	0	11500	2200
6	9	Start_LO+_120	1	2	120	1	20000	2000
6	9	Start_TR1_80	1	3	80	0	18000	1800
6	9	Start_TR1_90	1	3	90	0	20000	1800
6	9	Start_TR1_100	1	3	100	1	24000	1800
6	9	Monbird_LO_150	1	2	150	1	37000	2000
6	9	Monbird_LO_160	1	2	160	1	42000	2000
6	9	Monbird_TR_120	1	3	120	1	32000	1800
6	9	Monbird_TR_140	1	3	140	1	45000	1800
6	9	Monbird_TR_160	1	3	160	1	60000	1800
7	10	Start_R480	0	0	0	0	3900	930
7	10	Start_R490	0	0	0	0	4100	900
7	10	Start_HT3_80	1	0	80	0	8500	2400
7	10	Start_HT3_85	1	0	85	0	9000	2400
7	10	Start_E3_80	1	1	80	1	12000	2200
7	10	Start_E3_85	1	1	85	1	13000	2200
7	10	Start_LO+_130	1	2	130	1	22000	2000
7	10	Start_TR1_110	1	3	110	1	24000	1800
7	10	Start_TR1_120	1	3	120	1	27000	1800
7	10	Monbird_LO_170	1	2	170	1	40000	2000
7	10	Monbird_LO_180	1	2	180	1	45000	2000
7	10	Monbird_TR_160	1	3	160	1	50000	1800
7	10	Monbird_TR_180	1	3	180	1	60000	1800
7	10	Monbird_TR_200	1	3	200	1	70000	1800
8	10	Start_R500	0	0	0	0	4000	900
8	10	Start_R520	0	0	0	0	5000	850
8	10	Start_HT3_90	1	0	90	0	8790	2400
8	10	Start_HT3_95	1	0	95	0	9000	2400
8	10	Start_E3_90	1	1	90	1	12000	2200
8	10	Start_LO+_140	1	2	140	1	23000	2000
8	10	Start_TR2_120	1	3	120	1	25000	1800
8	10	Start_TR2_140	1	3	140	1	30000	1800
8	10	Monbird_LO+_180	1	2	180	1	39990	2000
8	10	Monbird_LO+_200	1	2	200	1	49990	2000
8	10	Monbird_TR_200	1	3	200	1	59990	1800
8	10	Monbird_TR_220	1	3	220	1	73000	1800
8	10	Monbird_TR_240	1	3	240	1	90000	1800
8	10	Monbird_TR+_240	1	4	240	1	90000	2000
8	10	Monbird_TR+_250	1	4	250	1	100000	2000
8	10	Monbird_TR+_260	1	4	260	1	115000	2000
9	10	Start_R540	0	0	0	0	4700	800
9	10	Start_R560	0	0	0	0	5300	750
9	10	Start_HT3_100	1	0	100	0	9000	2400
9	10	Start_HT3_100B	1	0	100	1	12500	2400
9	10	Start_E3_100	1	1	100	1	11300	2200
9	10	Start_LO+_150	1	2	150	1	24000	2000
9	10	Start_LO+_160	1	2	160	1	27000	2000
9	10	Start_TR2_160	1	3	160	1	37000	1800
9	10	Start_TR2_180	1	3	180	1	50000	1800
9	10	Monbird_LO+_220	1	2	220	1	58000	2000
9	10	Monbird_LO+_240	1	2	240	1	69990	2000
9	10	Monbird_TR_240	1	3	240	1	83000	1800
9	10	Monbird_TR_260	1	3	260	1	96000	1800
9	10	Monbird_TR+_270	1	4	270	1	120000	2000
10	10	Start_R580	0	0	0	0	5000	700
10	10	Start_HT3	1	0	100	1	11300	2300
10	10	Start_E3	1	1	100	1	10500	2100
10	10	Start_LO	1	2	160	1	25000	1900
10	10	Start_TR3_180	1	3	180	1	40000	1800
10	10	Start_TR3_200	1	3	200	1	53000	1800
10	10	Start_TR	1	3	200	1	58000	1700
10	10	Monbird_LO	1	2	240	1	64790	1900
10	10	Monbird_TR	1	3	260	1	90000	1700
10	10	Monbird_TR+	1	4	300	1	170000	1900
10	10	Monbird_TR+_280	1	4	280	1	130000	2000
10	10	Monbird_TR+_300	1	4	300	1	150000	2000
10	10	Monbird_2LO_280	1	5	280	1	180000	1800
10	10	Monbird_2LO_300	1	5	300	1	220000	1800
10	10	Monbird_2LO	1	5	300	1	250000	1600
[END]
[BACKS]
4	7	Start_HT1_30	0	30	0	3000	1200
4	7	Start_HT1_40	0	40	0	3500	1200
5	8	Start_HT1_50	0	50	0	3900	1200
5	8	Start_HT1_60	0	60	0	4500	1200
5	8	Start_HT1_60B	0	60	1	5800	1200
5	8	Start_E1_60	1	60	0	5000	1100
5	10	Monbird_HT_100	0	100	1	10000	1200
5	10	Monbird_HT_120	0	120	1	15000	1200
6	9	Start_HT2_60	0	60	0	4000	1200
6	9	Start_HT2_70	0	70	0	5100	1200
6	9	Start_HT2_70B	0	70	1	5990	1200
6	9	Start_E1_70	1	70	0	5300	1100
6	9	Start_LO_60	2	60	1	8000	700
6	9	Start_LO_70	2	70	1	9000	700
6	10	Monbird_E	1	100	1	20000	1100
6	9	Monbird_LO_120	2	120	1	26000	700
6	9	Monbird_LO_130	2	130	1	30000	700
7	10	Start_HT2_80	0	80	0	5000	1200
7	10	Start_HT2_90	0	90	0	5800	1200
7	10	Start_HT2_90B	0	90	1	7000	1200
7	10	Start_E1_80	1	80	0	5890	1100
7	10	Start_LO_80	2	80	1	8700	700
7	10	Start_LO_90	2	90	1	10000	700
7	10	Monbird_LO_140	2	140	1	32000	700
7	10	Monbird_LO_150	2	150	1	38000	700
8	10	Start_HT3_90	0	90	1	6000	1200
8	10	Start_HT3_100	0	100	1	7000	1200
8	10	Start_E2_80	1	80	0	5500	1100
8	10	Start_E2_90	1	90	0	6000	1100
8	10	Start_E2_90B	1	90	1	8000	1100
8	10	Start_LO+_90	2	90	1	9000	700
8	10	Start_LO+_100	2	100	1	12000	700
8	10	Start_TR1_120	3	120	1	16000	900
8	10	Start_TR1_135	3	135	1	20000	900
8	10	Start_TR1_150	3	150	1	24000	900
8	10	Monbird_LO+_150	2	150	1	34000	700
8	10	Monbird_LO+_160	2	160	1	40000	700
8	10	Monbird_TR_180	3	180	1	60000	900
8	10	Monbird_TR_200	3	200	1	80000	900
9	10	Start_HT3_110	0	110	1	7500	1200
9	10	Start_HT3_120	0	120	1	8700	1200
9	10	Start_E2_100	1	100	1	8000	1100
9	10	Start_LO+_110	2	110	1	13000	700
9	10	Start_LO+_120	2	120	1	15000	700
9	10	Start_TR2_150	3	150	1	22000	900
9	10	Start_TR2_160	3	160	1	28000	900
9	10	Start_TR2_170	3	170	1	35000	900
9	10	Monbird_LO+_170	2	170	1	44000	700
9	10	Monbird_LO+_180	2	180	1	55000	700
9	10	Monbird_TR_220	3	220	1	90000	900
9	10	Monbird_TR_240	3	240	1	110000	900
10	10	Start_HT3	0	120	1	8400	1200
10	10	Start_E2	1	100	1	7300	1100
10	10	Start_LO	2	120	1	13990	700
10	10	Start_TR2	3	180	1	35000	900
10	10	Monbird_LO	2	180	1	52000	700
10	10	Monbird_TR	3	240	1	100000	900
10	10	Monbird_2LO_200	4	200	1	120000	600
10	10	Monbird_2LO_220	4	220	1	160000	600
10	10	Monbird_2LO_240	4	240	1	200000	600
10	10	Monbird_2LO	4	240	1	240000	500
[END]
[TRANS]
0	2	Start_K10	1	0	2850	1800
0	2	Start_K11	1	0	3000	1790
0	2	Start_K12	1	0	3200	1780
1	3	Start_K13	1	0	3000	1770
1	3	Start_K14	1	0	3230	1760
1	3	Start_K15	1	0	3470	1750
2	4	Start_K16	1	0	3190	1740
2	4	Start_K17	1	0	3300	1725
2	5	Start_T100	6	0	4750	2500
2	5	Start_T120	6	0	4879	2490
2	5	Start_T140	6	0	5000	2480
3	5	Start_K18	1	0	3060	1713
3	5	Start_K19	1	0	3200	1700
3	6	Start_T160	6	0	4890	2466
3	6	Start_T180	6	0	5000	2450
3	6	Start_TT200	7	0	5300	2600
3	6	Start_TT220	7	0	5440	2585
3	6	Start_TT240	7	0	5600	2570
3	6	Xzor_6K10	6	0	5000	2500
3	6	Xzor_6K12	6	0	5200	2480
3	6	Xzor_6K14	6	0	5400	2450
4	7	Start_K20	1	0	3080	1700
4	7	Start_K21	1	0	3200	1690
4	7	Start_K22	1	0	3350	1680
4	7	Start_K23	1	0	3500	1666
4	7	Start_T200	6	0	4780	2450
4	7	Start_T220	6	0	4900	2440
4	7	Start_T240	6	0	5200	2430
4	7	Start_T200HL	6	1	5700	3050
4	7	Start_T240HL	6	1	6200	3030
4	7	Xzor_6K16	6	0	5300	2430
4	7	Xzor_6K18	6	0	5500	2400
4	7	Xzor_6K18D	6	1	7300	3000
4	7	Xzor_7K10	7	0	5600	2600
4	7	Xzor_7K12	7	0	5700	2580
4	7	Xzor_7K14	7	0	5800	2550
4	7	Xzor_7K10D	7	1	7400	3200
4	7	Start_TT260	7	0	5300	2550
4	7	Start_TT280	7	0	5500	2530
4	7	Start_TT260HL	7	1	6300	3150
5	8	Start_K24	1	0	3300	1650
5	8	Start_K25	1	0	3600	1640
5	8	Start_K26	1	0	3780	1630
5	8	Start_T260	6	0	5000	2416
5	8	Start_T280	6	0	5400	2400
5	8	Start_T280HL	6	1	6500	3000
5	8	Start_TT300	7	0	5500	2530
5	8	Start_TT320	7	0	5800	2515
5	8	Start_TT300HL	7	1	6600	3130
5	8	Start_8T10	8	0	8000	2700
5	8	Start_8T12	8	0	8400	2680
5	8	Start_8T14	8	0	8880	2660
5	8	Xzor_6K20	6	0	5300	2400
5	8	Xzor_6K20D	6	1	7000	3000
5	8	Xzor_6K22	6	0	5550	2380
5	8	Xzor_6K24	6	0	5780	2350
5	8	Xzor_6K24D	6	1	7700	2950
5	8	Xzor_7K16	7	0	5600	2530
5	8	Xzor_7K18	7	0	5900	2500
5	8	Xzor_7K18D	7	1	7850	3100
5	8	Xzor_8K10	8	0	8600	2700
5	8	Xzor_8K12	8	0	8990	2680
5	8	Xzor_8K14	8	0	9540	2650
5	8	Start_8T10HL	6	1	9600	3200
5	8	Xzor_8K10D	6	1	11400	3200
6	9	Start_K27	1	0	3500	1620
6	9	Start_K28	1	0	3600	1610
6	9	Start_K29	1	0	3740	1600
6	9	Start_T300	6	0	5190	2400
6	9	Start_T320	6	0	5370	2390
6	9	Start_T340	6	0	5500	2380
6	9	Start_T300HL	6	1	6220	3000
6	9	Start_TT340	7	0	5600	2500
6	9	Start_TT360	7	0	6860	2485
6	9	Start_TT340HL	7	1	6700	3100
6	9	Start_8T16	8	0	9300	2635
6	9	Start_8T18	8	0	9600	2620
6	9	Start_8T18HL	8	1	11500	3120
6	9	Xzor_6K26	6	0	5630	2330
6	9	Xzor_6K28	6	0	5900	2300
6	9	Xzor_6K28D	6	1	7850	2900
6	9	Xzor_7K20	7	0	5590	2500
6	9	Xzor_7K22	7	0	5800	2480
6	9	Xzor_7K24	7	0	6200	2450
6	9	Xzor_7K20D	7	1	7400	3100
6	9	Xzor_7K24D	7	1	8200	3050
6	9	Xzor_8K16	8	0	9200	2630
6	9	Xzor_8K18	8	0	9600	2600
6	9	Xzor_8K18D	8	1	12700	3200
7	10	Start_K30	1	0	3600	1600
7	10	Start_K31	1	0	3720	1590
7	10	Start_K32	1	0	3860	1580
7	10	Start_K33	1	0	4000	1570
7	10	Start_T360	6	0	5300	2366
7	10	Start_T380	6	0	5500	2350
7	10	Start_T380HL	6	1	6600	2950
7	10	Start_TT380	7	0	6800	2470
7	10	Start_TT380HL	7	1	8160	2970
7	10	Start_8T20	8	0	9370	2620
7	10	Start_8T22	8	0	9480	2610
7	10	Start_8T24	8	0	9620	2600
7	10	Start_8T24HL	8	1	11500	3200
7	10	Xzor_6K30	6	0	5600	2300
7	10	Xzor_6K32	6	0	5780	2280
7	10	Xzor_6K30D	6	1	7440	2900
7	10	Xzor_7K26	7	0	6200	2430
7	10	Xzor_7K28	7	0	6500	2400
7	10	Xzor_7K28D	7	1	8650	3000
7	10	Xzor_8K20	8	0	9460	2600
7	10	Xzor_8K22	8	0	9600	2580
7	10	Xzor_8K24	8	0	9830	2560
7	10	Xzor_8K20D	8	1	11350	3200
7	10	Xzor_9M100	9	0	12000	2800
7	10	Xzor_9M120	9	0	12400	2780
7	10	Xzor_9M140	9	0	13500	2760
7	10	Xzor_9M100D	9	1	15800	3400
8	10	Start_K34	1	0	3990	1560
8	10	Start_K35	1	0	4100	1550
8	10	Start_K36	1	0	4230	1530
8	10	Start_T500	6	0	5200	2350
8	10	Start_T520	6	0	5350	2333
8	10	Start_T540	6	0	5500	2320
8	10	Start_T540HL	6	1	6600	2920
8	10	Start_TT500	7	0	6560	2470
8	10	Start_TT520	7	0	6780	2455
8	10	Start_TT540	7	0	6980	2440
8	10	Start_TT540HL	7	1	8370	3040
8	10	Start_8T26	8	0	9600	2580
8	10	Start_8T28	8	0	9750	2560
8	10	Start_8T28HL	8	1	11700	3160
8	10	Xzor_6K34	6	0	5800	2260
8	10	Xzor_6K36	6	0	6000	2230
8	10	Xzor_6K34D	6	1	7710	2860
8	10	Xzor_7K30	7	0	6250	2400
8	10	Xzor_7K32	7	0	6400	2380
8	10	Xzor_7K34	7	0	6570	2350
8	10	Xzor_7K30D	7	1	8310	3000
8	10	Xzor_8K26	8	0	9800	2530
8	10	Xzor_8K28	8	0	10000	2500
8	10	Xzor_8K28D	8	1	13300	3100
8	10	Xzor_9M160	9	0	13300	2730
8	10	Xzor_9M180	9	0	13800	2700
8	10	Xzor_9M180D	9	1	18350	3300
8	10	Xzor_10M100	10	0	16000	2800
8	10	Xzor_10M130	10	0	16600	2760
8	10	Xzor_10M160	10	0	17400	2730
8	10	Xzor_10M190	10	0	18000	2700
8	10	Xzor_10M100D	10	1	21280	3400
8	10	Xzor_10M190D	10	1	23940	3300
9	10	Start_K37	1	0	4100	1520
9	10	Start_K38	1	0	4300	1510
9	10	Start_K39	1	0	4500	1500
9	10	Start_T560	6	0	5380	2310
9	10	Start_T580	6	0	5500	2300
9	10	Start_T580HL	6	1	6600	2900
9	10	Start_TT560	7	0	7000	2420
9	10	Start_TT580	7	0	7300	2400
9	10	Start_TT580HL	7	1	8760	3000
9	10	Start_8T30	8	0	9600	2560
9	10	Start_8T34	8	0	9800	2530
9	10	Start_8T38	8	0	10000	2500
9	10	Xzor_6K38	6	0	6000	2200
9	10	Xzor_6K38D	6	1	7990	2800
9	10	Xzor_7K36	7	0	6500	2320
9	10	Xzor_7K38	7	0	6780	2300
9	10	Xzor_7K38D	7	1	9000	2900
9	10	Xzor_8K30	8	0	9700	2500
9	10	Xzor_8K34	8	0	10000	2450
9	10	Xzor_8K38	8	0	10600	2400
9	10	Start_8T38HL	8	1	12000	3100
9	10	Xzor_8K30D	8	1	12900	3100
9	10	Xzor_8K38D	8	1	14000	3000
9	10	Xzor_9M200	9	0	13300	2700
9	10	Xzor_9M240	9	0	14000	2650
9	10	Xzor_9M280	9	0	15000	2600
9	10	Xzor_10M200	10	0	17400	2800
9	10	Xzor_10M240	10	0	18800	2750
